id_reproducao,id_usuario,id_musica,data_reproducao,hora_reproducao,duracao,tipo_reproducao
replay_201,9979qepe31nkz8uaknawmtpmd,2nvZv4qatgsDIbEqqbQLUT,2024-10-26,14:18:47.146113,210106,normal
replay_202,9979qepe31nkz8uaknawmtpmd,3RAFcUBrCNaboRXoP3S5t1,2024-10-26,14:18:47.146113,284120,normal
replay_203,9979qepe31nkz8uaknawmtpmd,6BjlSzTdRC2W6rB9l6CXFU,2024-10-26,14:18:47.146113,196365,normal
replay_204,9979qepe31nkz8uaknawmtpmd,70L6nHORQsblY813yNqUR3,2024-10-26,14:18:47.146113,317706,normal
replay_205,9979qepe31nkz8uaknawmtpmd,7oVEtyuv9NBmnytsCIsY5I,2024-10-26,14:18:47.146113,230253,normal
replay_206,9979qepe31nkz8uaknawmtpmd,0jqK7sGTLsHPkQrrcrGuKD,2024-10-26,14:18:47.146113,158733,normal
replay_207,9979qepe31nkz8uaknawmtpmd,1h0f2T0DT3EVYnURyV8Rtu,2024-10-26,14:18:47.146113,249973,normal
replay_208,9979qepe31nkz8uaknawmtpmd,2ACs0dJwkSsvNZvEbvFurK,2024-10-26,14:18:47.146113,267466,normal
replay_209,9979qepe31nkz8uaknawmtpmd,1pXrR5Y9OgcIV2JEAl2lCB,2024-10-26,14:18:47.146113,179640,normal
replay_210,9979qepe31nkz8uaknawmtpmd,2OanF8uRWtK74rlBlz9VMI,2024-10-26,14:18:47.146113,126175,normal
replay_211,9979qepe31nkz8uaknawmtpmd,6Kkt27YmFyIFrcX3QXFi2o,2024-10-26,14:18:47.146113,171727,normal
replay_212,9979qepe31nkz8uaknawmtpmd,29TqbHtaTUjEDOBGJ5FNZX,2024-10-26,14:18:47.146113,240426,normal
replay_213,9979qepe31nkz8uaknawmtpmd,4hEpfRem37hLFT8ldr78Mx,2024-10-26,14:18:47.146113,240666,normal
replay_214,9979qepe31nkz8uaknawmtpmd,0NjuL8WPfpZsp6WoG1M9SZ,2024-10-26,14:18:47.146113,120066,normal
replay_215,9979qepe31nkz8uaknawmtpmd,0duxXGNYaNyF6qaosmXaTg,2024-10-26,14:18:47.146113,309029,normal
replay_216,9979qepe31nkz8uaknawmtpmd,1u6C9Afnnc0KSrsIXKcRP3,2024-10-26,14:18:47.146113,161266,normal
replay_217,9979qepe31nkz8uaknawmtpmd,36AE67yvrjUxVDKNiBHacX,2024-10-26,14:18:47.146113,264850,normal
replay_218,9979qepe31nkz8uaknawmtpmd,3neOwym9kfYsM1QWaR77C1,2024-10-26,14:18:47.146113,132160,normal
replay_219,9979qepe31nkz8uaknawmtpmd,3px2rAPu74ltbkf9eZsZ8h,2024-10-26,14:18:47.146113,158666,normal
replay_220,9979qepe31nkz8uaknawmtpmd,3wKdqWNzGnxapDIaoocxR1,2024-10-26,14:18:47.146113,129293,normal
replay_221,9979qepe31nkz8uaknawmtpmd,4atLPkcljMp14JBaigYFKC,2024-10-26,14:18:47.146113,236157,normal
replay_222,9979qepe31nkz8uaknawmtpmd,6uSKzkdfwFEThnMrZbvoay,2024-10-26,14:18:47.146113,135600,normal
replay_223,9979qepe31nkz8uaknawmtpmd,7pYfyrMNPn3wtoCyqcTVoI,2024-10-26,14:18:47.146113,201493,normal
replay_224,9979qepe31nkz8uaknawmtpmd,340Yrp706l1OLsGpVDp3Xn,2024-10-26,14:18:47.146113,206813,normal
replay_225,9979qepe31nkz8uaknawmtpmd,3znD2JTezT8ZLkp2pmft2l,2024-10-26,14:18:47.146113,277327,normal
replay_226,9979qepe31nkz8uaknawmtpmd,0HPD5WQqrq7wPWR7P7Dw1i,2024-10-26,14:18:47.146113,199693,normal
replay_227,9979qepe31nkz8uaknawmtpmd,20I8RduZC2PWMWTDCZuuAN,2024-10-26,14:18:47.146113,237026,normal
replay_228,9979qepe31nkz8uaknawmtpmd,0qMAHhmwXEPXMkNxunCWr3,2024-10-26,14:18:47.146113,236344,normal
replay_229,9979qepe31nkz8uaknawmtpmd,3KMKjEssgLuS1cIMDN0x8A,2024-10-26,14:18:47.146113,197911,normal
replay_230,9979qepe31nkz8uaknawmtpmd,42LY6qYxu3L6nJ7Dt72gNy,2024-10-26,14:18:47.146113,128000,normal
replay_231,9979qepe31nkz8uaknawmtpmd,5sz2LrG6jY6u7U0g2k7kws,2024-10-26,14:18:47.146113,131426,normal
replay_232,9979qepe31nkz8uaknawmtpmd,6CjtS2JZH9RkDz5UVInsa9,2024-10-26,14:18:47.146113,235613,normal
replay_233,9979qepe31nkz8uaknawmtpmd,6RQSNldulpDXbyvAANcaEy,2024-10-26,14:18:47.146113,223371,normal
replay_234,9979qepe31nkz8uaknawmtpmd,7cfr3F2jpzjwqL6ZhGfjtH,2024-10-26,14:18:47.146113,258860,normal
replay_235,9979qepe31nkz8uaknawmtpmd,2EoOZnxNgtmZaD8uUmz2nD,2024-10-26,14:18:47.146113,318586,normal
replay_236,9979qepe31nkz8uaknawmtpmd,3DXHaJzqRCgv3rd5U9EoXU,2024-10-26,14:18:47.146113,230146,normal
replay_237,9979qepe31nkz8uaknawmtpmd,56NkIxSZZiMpFP5ZNSxtnT,2024-10-26,14:18:47.146113,183573,normal
replay_238,9979qepe31nkz8uaknawmtpmd,69Kzq3FMkDwiSFBQzRckFD,2024-10-26,14:18:47.146113,221533,normal
replay_239,9979qepe31nkz8uaknawmtpmd,22mg8iiT7oEYW26vvB0LKg,2024-10-26,14:18:47.146113,204683,normal
replay_240,9979qepe31nkz8uaknawmtpmd,5Xak5fmy089t0FYmh3VJiY,2024-10-26,14:18:47.146113,342653,normal
replay_241,9979qepe31nkz8uaknawmtpmd,17QN5kFprJqHdHLMj7hz4s,2024-10-26,14:18:47.146113,194800,normal
replay_242,9979qepe31nkz8uaknawmtpmd,340CBuR4SZIlnjjsLOhLPp,2024-10-26,14:18:47.146113,273934,normal
replay_243,9979qepe31nkz8uaknawmtpmd,4meLiXR44Kg4MdXoVSO58C,2024-10-26,14:18:47.146113,190746,normal
replay_244,9979qepe31nkz8uaknawmtpmd,5FVd6KXrgO9B3JPmC8OPst,2024-10-26,14:18:47.146113,272394,normal
replay_245,9979qepe31nkz8uaknawmtpmd,23PJz2aLfN9K5FygM8ntS5,2024-10-26,14:18:47.146113,190667,normal
replay_246,9979qepe31nkz8uaknawmtpmd,2ouuCTFyeTU8WEZ5WNH7BX,2024-10-26,14:18:47.146113,279493,normal
replay_247,9979qepe31nkz8uaknawmtpmd,3eSN65FxOggPSvpqpNdeQi,2024-10-26,14:18:47.146113,132986,normal
replay_248,9979qepe31nkz8uaknawmtpmd,4DAMvNqHt0s8zJr6JwOoye,2024-10-26,14:18:47.146113,148975,normal
replay_249,9979qepe31nkz8uaknawmtpmd,4jNQkWhuzqrbqQuqanFFJ6,2024-10-26,14:18:47.146113,165160,normal
replay_250,9979qepe31nkz8uaknawmtpmd,4rUuiCQ8mOiZjjXEOHfZyx,2024-10-26,14:18:47.146113,276404,normal
replay_251,9979qepe31nkz8uaknawmtpmd,5WODIX9TtDrmD9oAFFoxkG,2024-10-26,14:18:47.146113,159999,normal
replay_252,9979qepe31nkz8uaknawmtpmd,5sCjd47MEpd7vkvhYukANl,2024-10-26,14:18:47.146113,193573,normal
replay_253,9979qepe31nkz8uaknawmtpmd,6Zz846CtUmQGP5z4F7sccA,2024-10-26,14:18:47.146113,180772,normal
replay_254,9979qepe31nkz8uaknawmtpmd,6vDZRpqAVkwm2PDO2lEWEQ,2024-10-26,14:18:47.146113,242373,normal
replay_255,9979qepe31nkz8uaknawmtpmd,76365icROsgrLvYVImAnyP,2024-10-26,14:18:47.146113,327106,normal
replay_256,9979qepe31nkz8uaknawmtpmd,7aKjOZg5ufepyRm3bd9Wy6,2024-10-26,14:18:47.146113,211336,normal
replay_257,9979qepe31nkz8uaknawmtpmd,0NDUuWBh1ykEGtIBtD9tAm,2024-10-26,14:18:47.146113,118400,normal
replay_258,9979qepe31nkz8uaknawmtpmd,1Fid2jjqsHViMX6xNH70hE,2024-10-26,14:18:47.146113,229173,normal
replay_259,9979qepe31nkz8uaknawmtpmd,2x8evxqUlF0eRabbW2JBJd,2024-10-26,14:18:47.146113,183893,normal
replay_260,9979qepe31nkz8uaknawmtpmd,2btNsI4OvcVl7SAHQQDHFB,2024-10-26,14:18:47.146113,157453,normal
replay_261,9979qepe31nkz8uaknawmtpmd,79pY2Z5eFvXMt9bSdHLrnA,2024-10-26,14:18:47.146113,215333,normal
replay_262,9979qepe31nkz8uaknawmtpmd,4dpEYOPcmHNfvERbiajp3G,2024-10-26,14:18:47.146113,224893,normal
replay_263,9979qepe31nkz8uaknawmtpmd,1TF8mSG5YHyaS4o3NeBSAo,2024-10-26,14:18:47.146113,226426,normal
replay_264,9979qepe31nkz8uaknawmtpmd,1nS8PR4EyWI6rLiCfAGlT6,2024-10-26,14:18:47.146113,366373,normal
replay_265,9979qepe31nkz8uaknawmtpmd,1pKECIoZVnPUWwoqPeSPuN,2024-10-26,14:18:47.146113,102866,normal
replay_266,9979qepe31nkz8uaknawmtpmd,2JhOOBiJ6fCmddZw9mluLf,2024-10-26,14:18:47.146113,128780,normal
replay_267,9979qepe31nkz8uaknawmtpmd,3oLlS8NTMdePBohjgPZKk1,2024-10-26,14:18:47.146113,116571,normal
replay_268,9979qepe31nkz8uaknawmtpmd,4pIN42J4VyflAZkyRXrAk5,2024-10-26,14:18:47.146113,100986,normal
replay_269,9979qepe31nkz8uaknawmtpmd,5QRh01vsOyiqgfZw6bXMzV,2024-10-26,14:18:47.146113,166344,normal
replay_270,9979qepe31nkz8uaknawmtpmd,5kSabw3Dng3SJ0bXdFeer7,2024-10-26,14:18:47.146113,123469,normal
replay_271,9979qepe31nkz8uaknawmtpmd,68SOnYIcD0zgyxw5yKx15S,2024-10-26,14:18:47.146113,203377,normal
replay_272,9979qepe31nkz8uaknawmtpmd,6fyUhdt5NuU23FQKdXo1BH,2024-10-26,14:18:47.146113,197915,normal
replay_273,9979qepe31nkz8uaknawmtpmd,265ehI4I7NfR8PmAXdpspn,2024-10-26,14:18:47.146113,165226,normal
replay_274,9979qepe31nkz8uaknawmtpmd,2O07FF1DMc1oRDlkIo33FC,2024-10-26,14:18:47.146113,251424,normal
replay_275,9979qepe31nkz8uaknawmtpmd,5JVbvCHX10U2pLa5DEqGav,2024-10-26,14:18:47.146113,192789,normal
replay_276,9979qepe31nkz8uaknawmtpmd,6L1V0LvpXBJ7QptKuLUj3v,2024-10-26,14:18:47.146113,148548,normal
replay_277,9979qepe31nkz8uaknawmtpmd,0s1PsjRpN9v3gveUOM6Iux,2024-10-26,14:18:47.146113,236586,normal
replay_278,9979qepe31nkz8uaknawmtpmd,1dzQoRqT5ucxXVaAhTcT0J,2024-10-26,14:18:47.146113,241933,normal
replay_279,9979qepe31nkz8uaknawmtpmd,0I3q5fE6wg7LIfHGngUTnV,2024-10-26,14:18:47.146113,270506,normal
replay_280,9979qepe31nkz8uaknawmtpmd,2EqlS6tkEnglzr7tkKAAYD,2024-10-26,14:18:47.146113,259946,normal
replay_281,9979qepe31nkz8uaknawmtpmd,3xKsGYkJKy0bbQuUHRYrei,2024-10-26,14:18:47.146113,272666,normal
replay_282,9979qepe31nkz8uaknawmtpmd,5D2mYZuzcgjpchVY1pmTPh,2024-10-26,14:18:47.146113,209106,normal
replay_283,9979qepe31nkz8uaknawmtpmd,6OiRh4kttAs1YWglvTcYkB,2024-10-26,14:18:47.146113,207813,normal
replay_284,9979qepe31nkz8uaknawmtpmd,7lQ8MOhq6IN2w8EYcFNSUk,2024-10-26,14:18:47.146113,290320,normal
replay_285,9979qepe31nkz8uaknawmtpmd,0Ti2dlF2xLjXblvdU5fCxM,2024-10-26,14:18:47.146113,206586,normal
replay_286,9979qepe31nkz8uaknawmtpmd,0ntQJM78wzOLVeCUAW7Y45,2024-10-26,14:18:47.146113,203346,normal
replay_287,9979qepe31nkz8uaknawmtpmd,0vf2eBw2inhl8y61cYQMv2,2024-10-26,14:18:47.146113,179955,normal
replay_288,9979qepe31nkz8uaknawmtpmd,2gam98EZKrF9XuOkU13ApN,2024-10-26,14:18:47.146113,242293,normal
replay_289,9979qepe31nkz8uaknawmtpmd,0i4uSrPDjfMZJf0gaa0i6D,2024-10-26,14:18:47.146113,316363,normal
replay_290,9979qepe31nkz8uaknawmtpmd,1aDLUzCyYpRXgrjwUWzV2X,2024-10-26,14:18:47.146113,354360,normal
replay_291,9979qepe31nkz8uaknawmtpmd,1oofwLaSk4kDIWAYT5ZGK7,2024-10-26,14:18:47.146113,287393,normal
replay_292,9979qepe31nkz8uaknawmtpmd,2n21r18BendiM8hynbe7XJ,2024-10-26,14:18:47.146113,196813,normal
replay_293,9979qepe31nkz8uaknawmtpmd,2u1K929oTMdB6OyQk9YeOu,2024-10-26,14:18:47.146113,180360,normal
replay_294,9979qepe31nkz8uaknawmtpmd,2wVA6heYVIiQ4j2aLdomda,2024-10-26,14:18:47.146113,222346,normal
replay_295,9979qepe31nkz8uaknawmtpmd,3Z9XqOv5MzfAPdrrxqVMiA,2024-10-26,14:18:47.146113,229656,normal
replay_296,9979qepe31nkz8uaknawmtpmd,454I78HEySdcHE8fcVabTb,2024-10-26,14:18:47.146113,272240,normal
replay_297,9979qepe31nkz8uaknawmtpmd,4VqPOruhp5EdPBeR92t6lQ,2024-10-26,14:18:47.146113,304840,normal
replay_298,9979qepe31nkz8uaknawmtpmd,4uYBMuSp7kUN8TLrOW0KoJ,2024-10-26,14:18:47.146113,190916,normal
replay_299,9979qepe31nkz8uaknawmtpmd,5OuJTtNve7FxUX82eEBupN,2024-10-26,14:18:47.146113,361760,normal
replay_300,9979qepe31nkz8uaknawmtpmd,5gfPJ45gpn3ThswDyeW0Qc,2024-10-26,14:18:47.146113,388226,normal
replay_301,9979qepe31nkz8uaknawmtpmd,5rb9QrpfcKFHM1EUbSIurX,2024-10-26,14:18:47.146113,250373,normal
replay_302,9979qepe31nkz8uaknawmtpmd,6lNJX51MnEY2BB9EHBL3XP,2024-10-26,14:18:47.146113,250186,normal
replay_303,9979qepe31nkz8uaknawmtpmd,7GQFqo7uDoOkTXrVBpARME,2024-10-26,14:18:47.146113,174240,normal
replay_304,9979qepe31nkz8uaknawmtpmd,2ygMBIctKIAfbEBcT9065L,2024-10-26,14:18:47.146113,213066,normal
replay_305,9979qepe31nkz8uaknawmtpmd,3PUnku87booODLtX6VVHwN,2024-10-26,14:18:47.146113,236306,normal
replay_306,9979qepe31nkz8uaknawmtpmd,57Xjny5yNzAcsxnusKmAfA,2024-10-26,14:18:47.146113,219826,normal
replay_307,9979qepe31nkz8uaknawmtpmd,5hM5arv9KDbCHS0k9uqwjr,2024-10-26,14:18:47.146113,237800,normal
replay_308,9979qepe31nkz8uaknawmtpmd,7oWbeO9v3Cfs900q7JhLAs,2024-10-26,14:18:47.146113,229346,normal
replay_309,9979qepe31nkz8uaknawmtpmd,0c4IEciLCDdXEhhKxj4ThA,2024-10-26,14:18:47.146113,281040,normal
replay_310,9979qepe31nkz8uaknawmtpmd,0EdMqiKs9LKXhspeQhl4RZ,2024-10-26,14:18:47.146113,236535,normal
replay_311,9979qepe31nkz8uaknawmtpmd,4dyx5SzxPPaD8xQIid5Wjj,2024-10-26,14:18:47.146113,276693,normal
replay_312,9979qepe31nkz8uaknawmtpmd,5jth1c4wa4BythOzap3qOU,2024-10-26,14:18:47.146113,225533,normal
replay_313,9979qepe31nkz8uaknawmtpmd,6i0V12jOa3mr6uu4WYhUBr,2024-10-26,14:18:47.146113,195920,normal
replay_314,9979qepe31nkz8uaknawmtpmd,6qZjm61s6u8Ead9sWxCDro,2024-10-26,14:18:47.146113,211226,normal
replay_315,9979qepe31nkz8uaknawmtpmd,0MeqLDxoK38jwkcWKDiPHu,2024-10-26,14:18:47.147454,266080,normal
replay_316,9979qepe31nkz8uaknawmtpmd,0dHF8t7OIhgPele5WRUfWG,2024-10-26,14:18:47.147454,211787,normal
replay_317,9979qepe31nkz8uaknawmtpmd,0j3mqDTK4Z6lvrLzFCUUz6,2024-10-26,14:18:47.147454,214800,normal
replay_318,9979qepe31nkz8uaknawmtpmd,1B2zrooBJ6Rc8NIUuS3VDh,2024-10-26,14:18:47.147454,226303,normal
replay_319,9979qepe31nkz8uaknawmtpmd,1NCFnbIV18JTz1XClJiBb0,2024-10-26,14:18:47.147454,232706,normal
replay_320,9979qepe31nkz8uaknawmtpmd,1wcAKUbAyMRy0uSsFbyiCv,2024-10-26,14:18:47.147454,244260,normal
replay_321,9979qepe31nkz8uaknawmtpmd,2X485T9Z5Ly0xyaghN73ed,2024-10-26,14:18:47.147454,467586,normal
replay_322,9979qepe31nkz8uaknawmtpmd,2wIC3jqtTK78zQMdj1DRLu,2024-10-26,14:18:47.147454,241655,normal
replay_323,9979qepe31nkz8uaknawmtpmd,31CgjKFR1pzFO5Im365rXB,2024-10-26,14:18:47.147454,274322,normal
replay_324,9979qepe31nkz8uaknawmtpmd,37ZgsOy8t4vMnGtMExr6ah,2024-10-26,14:18:47.147454,264724,normal
replay_325,9979qepe31nkz8uaknawmtpmd,3JCFw3L2g1NsSjbnjR869j,2024-10-26,14:18:47.147454,405026,normal
replay_326,9979qepe31nkz8uaknawmtpmd,4dBfL69e2UtXAJrdAywyOs,2024-10-26,14:18:47.147454,215373,normal
replay_327,9979qepe31nkz8uaknawmtpmd,4sBsParg8ua0dHomXOekyw,2024-10-26,14:18:47.147454,226594,normal
replay_328,9979qepe31nkz8uaknawmtpmd,5M4yti0QxgqJieUYaEXcpw,2024-10-26,14:18:47.147454,318591,normal
replay_329,9979qepe31nkz8uaknawmtpmd,5bOqM42XMp1Hogkj9qGpjv,2024-10-26,14:18:47.147454,264733,normal
replay_330,9979qepe31nkz8uaknawmtpmd,5iItYl3Q6wCnKVfpK1uNVf,2024-10-26,14:18:47.147454,315026,normal
replay_331,9979qepe31nkz8uaknawmtpmd,5lG3lum8p7VUIq5BLeFpbk,2024-10-26,14:18:47.147454,197629,normal
replay_332,9979qepe31nkz8uaknawmtpmd,60TThBDrPpek5k520l0W0L,2024-10-26,14:18:47.147454,294065,normal
replay_333,9979qepe31nkz8uaknawmtpmd,6Gn8SHd3RIWjOermcidCJk,2024-10-26,14:18:47.147454,161884,normal
replay_334,9979qepe31nkz8uaknawmtpmd,7vvultYHYCuFk0AJWa5c9O,2024-10-26,14:18:47.147454,198000,normal
replay_335,9979qepe31nkz8uaknawmtpmd,03YZnK3XQWKpvo9TyNZzXf,2024-10-26,14:18:47.147454,224786,normal
replay_336,9979qepe31nkz8uaknawmtpmd,04uR2cdkgiaLIzebPcs25m,2024-10-26,14:18:47.147454,246213,normal
replay_337,9979qepe31nkz8uaknawmtpmd,4JuJZzGcswQszYiKJSnC6i,2024-10-26,14:18:47.147454,247346,normal
replay_338,9979qepe31nkz8uaknawmtpmd,2a2X0YHfFZtH3CuuNJy1JF,2024-10-26,14:18:47.147454,183600,normal
replay_339,9979qepe31nkz8uaknawmtpmd,7fmJGzyvOcbh6UANsH8Cp6,2024-10-26,14:18:47.147454,241640,normal
replay_340,9979qepe31nkz8uaknawmtpmd,1D9HQactbJoUudf9B119Y5,2024-10-26,14:18:47.147454,231600,normal
replay_341,9979qepe31nkz8uaknawmtpmd,20ZO70SJcYpRHdWITiCB9Q,2024-10-26,14:18:47.147454,125108,normal
replay_342,9979qepe31nkz8uaknawmtpmd,43BCxznTSBLcXzu4lJ8KW5,2024-10-26,14:18:47.147454,215520,normal
replay_343,9979qepe31nkz8uaknawmtpmd,52ojopYMUzeNcudsoz7O9D,2024-10-26,14:18:47.147454,363240,normal
replay_344,9979qepe31nkz8uaknawmtpmd,6XrTwqp0vMc2Z3m4ttoyRe,2024-10-26,14:18:47.147454,214087,normal
replay_345,9979qepe31nkz8uaknawmtpmd,6oofvZ4K8vBHnCT1oKERcd,2024-10-26,14:18:47.147454,145634,normal
replay_346,9979qepe31nkz8uaknawmtpmd,76hfruVvmfQbw0eYn1nmeC,2024-10-26,14:18:47.147454,219146,normal
replay_347,9979qepe31nkz8uaknawmtpmd,086myS9r57YsLbJpU0TgK9,2024-10-26,14:18:47.147454,161123,normal
replay_348,9979qepe31nkz8uaknawmtpmd,0CAfXk7DXMnon4gLudAp7J,2024-10-26,14:18:47.147454,231400,normal
replay_349,9979qepe31nkz8uaknawmtpmd,0FDzzruyVECATHXKHFs9eJ,2024-10-26,14:18:47.147454,267866,normal
replay_350,9979qepe31nkz8uaknawmtpmd,574kOxVgCcy70oq623rvPE,2024-10-26,14:18:47.147454,213559,normal
replay_351,9979qepe31nkz8uaknawmtpmd,5nwT95l5rMdQPaydjGh32q,2024-10-26,14:18:47.147454,191933,normal
replay_352,9979qepe31nkz8uaknawmtpmd,7kzKAuUzOITUauHAhoMoxA,2024-10-26,14:18:47.147454,193506,normal
replay_353,9979qepe31nkz8uaknawmtpmd,09HyJB16HG5xLoyFgAIVuu,2024-10-26,14:18:47.147454,166000,normal
replay_354,9979qepe31nkz8uaknawmtpmd,0GB040UIkhZnCPbnoW4IZ1,2024-10-26,14:18:47.147454,157350,normal
replay_355,9979qepe31nkz8uaknawmtpmd,0YP3Eae3Ecr1CYpurF6ULH,2024-10-26,14:18:47.147454,264626,normal
replay_356,9979qepe31nkz8uaknawmtpmd,0csZ1ZrXQvC71Ocmblrmlp,2024-10-26,14:18:47.147454,169216,normal
replay_357,9979qepe31nkz8uaknawmtpmd,18km2HkEY0vrHxtJDHB8kk,2024-10-26,14:18:47.147454,206371,normal
replay_358,9979qepe31nkz8uaknawmtpmd,1AKXrejQiFURJnr9UKIjDb,2024-10-26,14:18:47.147454,136866,normal
replay_359,9979qepe31nkz8uaknawmtpmd,1VFxnzJWG7LWYTrHNwGt9P,2024-10-26,14:18:47.147454,145034,normal
replay_360,9979qepe31nkz8uaknawmtpmd,1qWIaNPsvMzekwdRwmq5ie,2024-10-26,14:18:47.147454,199039,normal
replay_361,9979qepe31nkz8uaknawmtpmd,20APmzlrVuZ7dMl2nPlLJi,2024-10-26,14:18:47.147454,136459,normal
replay_362,9979qepe31nkz8uaknawmtpmd,2DlHlPMa4M17kufBvI2lEN,2024-10-26,14:18:47.147454,210240,normal
replay_363,9979qepe31nkz8uaknawmtpmd,2V9ssBr0S36RJdEXqAREfH,2024-10-26,14:18:47.147454,212088,normal
replay_364,9979qepe31nkz8uaknawmtpmd,2rJZIb1hE25Fp58ayrG7eg,2024-10-26,14:18:47.147454,162077,normal
replay_365,9979qepe31nkz8uaknawmtpmd,3CAReLbUe8rzZbjqylEeP3,2024-10-26,14:18:47.147454,123958,normal
replay_366,9979qepe31nkz8uaknawmtpmd,3NxB1jubUWY6zit9rOk8ZC,2024-10-26,14:18:47.147454,212345,normal
replay_367,9979qepe31nkz8uaknawmtpmd,417I37LrbgxKLwwP0pnl98,2024-10-26,14:18:47.147454,184984,normal
replay_368,9979qepe31nkz8uaknawmtpmd,4EjeZcEerQdn05uBd4lzeO,2024-10-26,14:18:47.147454,283306,normal
replay_369,9979qepe31nkz8uaknawmtpmd,4FXyCcHXy9Uajo5Ss3utEg,2024-10-26,14:18:47.147454,214626,normal
replay_370,9979qepe31nkz8uaknawmtpmd,4I7EjNiZBiWztkWyr9PsRU,2024-10-26,14:18:47.147454,94426,normal
replay_371,9979qepe31nkz8uaknawmtpmd,4KlL5Bwlm4yHYxr0B2rHci,2024-10-26,14:18:47.147454,193080,normal
replay_372,9979qepe31nkz8uaknawmtpmd,4hLoReufV6TYnpZWf5e41f,2024-10-26,14:18:47.147454,161119,normal
replay_373,9979qepe31nkz8uaknawmtpmd,57bgtoPSgt236HzfBOd8kj,2024-10-26,14:18:47.147454,292880,normal
replay_374,9979qepe31nkz8uaknawmtpmd,5GBa8ib7raAkOKjwbMKPZJ,2024-10-26,14:18:47.147454,246280,normal
replay_375,9979qepe31nkz8uaknawmtpmd,5JWPUEov2wlX7c0jhYZpeB,2024-10-26,14:18:47.147454,249586,normal
replay_376,9979qepe31nkz8uaknawmtpmd,5OCH598greI36cfms3c0h5,2024-10-26,14:18:47.147454,313093,normal
replay_377,9979qepe31nkz8uaknawmtpmd,5ZGzNhBC1sEtYtQ1b6Cy53,2024-10-26,14:18:47.147454,152169,normal
replay_378,9979qepe31nkz8uaknawmtpmd,5bUgselpHosnNCWRCp2UGB,2024-10-26,14:18:47.147454,158568,normal
replay_379,9979qepe31nkz8uaknawmtpmd,5cCAZS9VhLGEDV4NCfieeg,2024-10-26,14:18:47.147454,210266,normal
replay_380,9979qepe31nkz8uaknawmtpmd,5eXnC2B5RU5fAhfwvV2ABD,2024-10-26,14:18:47.147454,215440,normal
replay_381,9979qepe31nkz8uaknawmtpmd,5jKvk01w395dOqkdzQi17z,2024-10-26,14:18:47.147454,139066,normal
replay_382,9979qepe31nkz8uaknawmtpmd,5zHqXGQkZ1BSGePTAg6xSF,2024-10-26,14:18:47.147454,173333,normal
replay_383,9979qepe31nkz8uaknawmtpmd,6Tg4H90wofTIgoU5W5lN7U,2024-10-26,14:18:47.147454,119026,normal
replay_384,9979qepe31nkz8uaknawmtpmd,6Y2kW1mdHE0znPCjtOdt5m,2024-10-26,14:18:47.147454,230026,normal
replay_385,9979qepe31nkz8uaknawmtpmd,6byjeiVkTWRECoFO7w1oL1,2024-10-26,14:18:47.147454,199560,normal
replay_386,9979qepe31nkz8uaknawmtpmd,6jfp0rIQSdBoijRTR7TC9l,2024-10-26,14:18:47.147454,202200,normal
replay_387,9979qepe31nkz8uaknawmtpmd,75D3n6wnFQmu1HVmLAlWM4,2024-10-26,14:18:47.147454,233186,normal
replay_388,9979qepe31nkz8uaknawmtpmd,7EkWXAI1wn8Ii883ecd9xr,2024-10-26,14:18:47.147454,147062,normal
replay_389,9979qepe31nkz8uaknawmtpmd,7KLZOdEqC0A2U3UtMthTqK,2024-10-26,14:18:47.147454,149573,normal
replay_390,9979qepe31nkz8uaknawmtpmd,7hDvcL88hXoofWcxPGmBpW,2024-10-26,14:18:47.147454,163000,normal
replay_391,9979qepe31nkz8uaknawmtpmd,0TwBtDAWpkpM3srywFVOV5,2024-10-26,14:18:47.147454,235933,normal
replay_392,9979qepe31nkz8uaknawmtpmd,3GpbwCm3YxiWDvy29Uo3vP,2024-10-26,14:18:47.147454,204640,normal
replay_393,9979qepe31nkz8uaknawmtpmd,3skn2lauGk7Dx6bVIt5DVj,2024-10-26,14:18:47.147454,240213,normal
replay_394,9979qepe31nkz8uaknawmtpmd,4AewKenHXKBt643p473xCk,2024-10-26,14:18:47.147454,260986,normal
replay_395,9979qepe31nkz8uaknawmtpmd,6So0H01OYE7PSl4QnVz2YK,2024-10-26,14:18:47.147454,180576,normal
replay_396,9979qepe31nkz8uaknawmtpmd,77JEYwEXIkRpvQNAviQqHL,2024-10-26,14:18:47.147454,188750,normal
replay_397,9979qepe31nkz8uaknawmtpmd,1aXV8GrmQLvgoFtBPERP7E,2024-10-26,14:18:47.147454,122338,normal
replay_398,9979qepe31nkz8uaknawmtpmd,2fyIS6GXMgUcSv4oejx63f,2024-10-26,14:18:47.147454,175440,normal
replay_399,9979qepe31nkz8uaknawmtpmd,3VIJBrMpvimHEw5wtPh2wB,2024-10-26,14:18:47.147454,233639,normal
replay_400,9979qepe31nkz8uaknawmtpmd,6zfczP87XO2SxWlQtnjFNa,2024-10-26,14:18:47.147454,277653,normal
replay_401,9979qepe31nkz8uaknawmtpmd,0Sjz8pTu8vcVvGP5rtyh3Q,2024-10-26,14:18:47.147454,230000,normal
replay_402,9979qepe31nkz8uaknawmtpmd,0UspsjF4bHzpQdvHvKM3hV,2024-10-26,14:18:47.147454,263773,normal
replay_403,9979qepe31nkz8uaknawmtpmd,1ZLroqJA8qoS5QEeCo0fA7,2024-10-26,14:18:47.147454,227080,normal
